product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,size_model,size_number,cotton,polyester,elastane,elasterell
38,751994024,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,24,dark_denim_blue,slim_fit,187,31/32,0.99,0.0,0.01,0.0
39,751994024,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,24,denim_blue,slim_fit,187,31/32,0.99,0.0,0.01,0.0
40,751994024,men_jeans_slim,slim_jeans,29.99,2021-07-11 12:14:42,751994,24,black_denim,slim_fit,187,31/32,0.99,0.0,0.01,0.0
41,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,black_washed_out,regular_fit,,,0.98,0.0,0.02,0.0
42,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,graphite_gray,regular_fit,,,0.98,0.0,0.02,0.0
43,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,light_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
44,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,black,regular_fit,,,0.98,0.0,0.02,0.0
45,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,cream,regular_fit,,,0.98,0.0,0.02,0.0
46,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,light_blue,regular_fit,,,0.98,0.0,0.02,0.0
47,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
48,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,dark_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
49,811993021,men_jeans_regular,regular_jeans,29.99,2021-07-11 12:14:42,811993,21,pale_denim_blue,regular_fit,,,0.98,0.0,0.02,0.0
50,1004199002,,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,1004199,2,black,skinny_fit,,,0.99,0.0,0.01,0.0
51,1004199002,,skinny_cropped_jeans,29.99,2021-07-11 12:14:42,1004199,2,light_denim_blue,skinny_fit,187,,0.99,0.0,0.01,0.0
